order_id,delivered_time,packing_time
170,2025-06-21 10:12:40,2025-06-21 09:58:00
194,2025-06-21 10:57:20,2025-06-21 10:42:00
200,2025-06-21 11:38:00,2025-06-21 11:23:40
274,2025-06-21 12:23:00,2025-06-21 12:05:00
342,2025-06-21 13:06:40,2025-06-21 12:50:20
462,2025-06-21 13:51:40,2025-06-21 13:36:40
525,2025-06-21 14:41:40,2025-06-21 14:23:40
606,2025-06-21 15:27:00,2025-06-21 15:09:20
624,2025-06-21 16:08:00,2025-06-21 15:54:00
634,2025-06-21 16:51:40,2025-06-21 16:37:20
648,2025-06-21 17:34:20,2025-06-21 17:20:00
10,2025-06-21 08:40:40,2025-06-21 08:23:20
12,2025-06-21 09:28:00,2025-06-21 09:12:20
17,2025-06-21 10:13:40,2025-06-21 09:57:20
130,2025-06-21 11:03:20,2025-06-21 10:47:00
156,2025-06-21 11:51:20,2025-06-21 11:33:20
204,2025-06-21 08:42:00,2025-06-21 08:27:00
285,2025-06-21 09:29:40,2025-06-21 09:13:20
312,2025-06-21 10:19:40,2025-06-21 10:01:40
511,2025-06-21 11:05:00,2025-06-21 10:50:20
514,2025-06-21 11:45:00,2025-06-21 11:31:00
404,2025-06-21 08:33:00,2025-06-21 08:18:00
500,2025-06-21 09:22:00,2025-06-21 09:05:00
502,2025-06-21 10:08:00,2025-06-21 09:52:00
605,2025-06-21 10:57:40,2025-06-21 10:40:20
167,2025-06-21 08:45:40,2025-06-21 08:28:20
328,2025-06-21 09:29:40,2025-06-21 09:13:40
371,2025-06-21 10:13:00,2025-06-21 09:56:20
412,2025-06-21 10:56:00,2025-06-21 10:40:00
508,2025-06-21 11:40:00,2025-06-21 11:25:00
528,2025-06-21 12:29:20,2025-06-21 12:11:40
529,2025-06-21 13:16:20,2025-06-21 12:57:20
628,2025-06-21 13:59:00,2025-06-21 13:43:40
99,2025-06-21 08:36:40,2025-06-21 08:20:20
110,2025-06-21 09:24:20,2025-06-21 09:06:00
183,2025-06-21 10:14:20,2025-06-21 09:57:20
518,2025-06-21 11:01:00,2025-06-21 10:44:40
556,2025-06-21 11:53:00,2025-06-21 11:34:00
709,2025-06-21 12:43:00,2025-06-21 12:26:00
3,2025-06-21 08:34:20,2025-06-21 08:17:40
635,2025-06-21 09:17:00,2025-06-21 08:59:40
319,2025-06-21 08:45:40,2025-06-21 08:28:20
327,2025-06-21 09:30:20,2025-06-21 09:14:00
224,2025-06-21 08:46:20,2025-06-21 08:30:40
413,2025-06-21 09:27:00,2025-06-21 09:12:40
506,2025-06-21 10:17:00,2025-06-21 09:59:00
51,2025-06-21 08:34:00,2025-06-21 08:16:00
68,2025-06-21 09:19:00,2025-06-21 09:02:00
447,2025-06-21 10:07:20,2025-06-21 09:48:40
513,2025-06-21 10:56:40,2025-06-21 10:41:00
632,2025-06-21 11:43:00,2025-06-21 11:24:20
684,2025-06-21 12:32:00,2025-06-21 12:14:00
86,2025-06-21 08:35:20,2025-06-21 08:18:40
142,2025-06-21 09:20:00,2025-06-21 09:04:40
288,2025-06-21 10:07:00,2025-06-21 09:49:00
300,2025-06-21 10:48:20,2025-06-21 10:32:40
384,2025-06-21 11:35:40,2025-06-21 11:17:00
395,2025-06-21 12:23:00,2025-06-21 12:05:20
427,2025-06-21 13:07:20,2025-06-21 12:49:40
600,2025-06-21 13:54:00,2025-06-21 13:39:40
674,2025-06-21 14:43:00,2025-06-21 14:26:00
702,2025-06-21 15:26:40,2025-06-21 15:10:20
106,2025-06-21 08:44:40,2025-06-21 08:28:20
108,2025-06-21 09:29:40,2025-06-21 09:13:40
296,2025-06-21 10:18:00,2025-06-21 10:00:20
365,2025-06-21 10:59:00,2025-06-21 10:43:00
435,2025-06-21 11:46:20,2025-06-21 11:28:40
440,2025-06-21 12:33:40,2025-06-21 12:16:00
569,2025-06-21 13:19:00,2025-06-21 13:02:20
607,2025-06-21 14:04:20,2025-06-21 13:47:40
637,2025-06-21 14:54:20,2025-06-21 14:35:20
4,2025-06-21 08:35:40,2025-06-21 08:21:20
201,2025-06-21 09:16:20,2025-06-21 09:01:00
205,2025-06-21 10:00:20,2025-06-21 09:46:20
337,2025-06-21 10:47:40,2025-06-21 10:30:00
387,2025-06-21 11:37:00,2025-06-21 11:19:20
522,2025-06-21 12:18:20,2025-06-21 12:02:40
41,2025-06-21 08:33:40,2025-06-21 08:18:20
241,2025-06-21 09:22:00,2025-06-21 09:03:20
482,2025-06-21 10:11:40,2025-06-21 09:53:20
496,2025-06-21 10:57:40,2025-06-21 10:40:40
551,2025-06-21 11:44:40,2025-06-21 11:29:40
90,2025-06-21 08:46:00,2025-06-21 08:28:00
442,2025-06-21 09:30:40,2025-06-21 09:16:20
491,2025-06-21 10:12:40,2025-06-21 09:58:40
93,2025-06-21 08:45:00,2025-06-21 08:27:00
195,2025-06-21 09:32:00,2025-06-21 09:15:00
332,2025-06-21 10:13:00,2025-06-21 09:57:00
574,2025-06-21 11:04:40,2025-06-21 10:47:20
591,2025-06-21 11:48:00,2025-06-21 11:31:20
191,2025-06-21 08:42:20,2025-06-21 08:23:40
402,2025-06-21 09:34:20,2025-06-21 09:15:20
84,2025-06-21 08:42:40,2025-06-21 08:24:20
242,2025-06-21 09:28:40,2025-06-21 09:12:40
326,2025-06-21 10:15:20,2025-06-21 09:59:00
50,2025-06-21 08:45:40,2025-06-21 08:28:20
131,2025-06-21 09:36:40,2025-06-21 09:18:40
159,2025-06-21 10:25:20,2025-06-21 10:08:00
309,2025-06-21 11:09:20,2025-06-21 10:53:20
377,2025-06-21 11:52:40,2025-06-21 11:38:00
428,2025-06-21 12:37:00,2025-06-21 12:22:20
693,2025-06-21 13:23:00,2025-06-21 13:08:00
175,2025-06-21 08:33:20,2025-06-21 08:16:40
333,2025-06-21 09:19:00,2025-06-21 09:02:40
464,2025-06-21 10:05:40,2025-06-21 09:49:20
538,2025-06-21 10:51:40,2025-06-21 10:34:40
72,2025-06-21 08:45:40,2025-06-21 08:29:20
111,2025-06-21 09:29:00,2025-06-21 09:12:20
163,2025-06-21 10:16:00,2025-06-21 09:59:00
255,2025-06-21 11:04:40,2025-06-21 10:48:20
374,2025-06-21 11:44:40,2025-06-21 11:29:40
539,2025-06-21 12:32:00,2025-06-21 12:15:20
554,2025-06-21 13:18:00,2025-06-21 13:01:00
683,2025-06-21 14:05:00,2025-06-21 13:48:00
89,2025-06-21 08:45:40,2025-06-21 08:28:20
149,2025-06-21 09:35:20,2025-06-21 09:17:00
270,2025-06-21 10:20:00,2025-06-21 10:04:40
544,2025-06-21 11:08:00,2025-06-21 10:51:00
562,2025-06-21 11:57:00,2025-06-21 11:40:00
113,2025-06-21 08:39:00,2025-06-21 08:22:00
219,2025-06-21 09:25:20,2025-06-21 09:06:40
258,2025-06-21 10:11:00,2025-06-21 09:52:40
304,2025-06-21 10:54:00,2025-06-21 10:39:00
350,2025-06-21 11:43:20,2025-06-21 11:27:40
359,2025-06-21 12:33:20,2025-06-21 12:15:20
363,2025-06-21 13:15:00,2025-06-21 12:59:40
422,2025-06-21 14:01:00,2025-06-21 13:43:00
668,2025-06-21 14:48:00,2025-06-21 14:31:00
688,2025-06-21 15:32:40,2025-06-21 15:16:20
135,2025-06-21 08:36:20,2025-06-21 08:18:40
474,2025-06-21 09:26:40,2025-06-21 09:10:00
232,2025-06-21 08:43:40,2025-06-21 08:27:20
291,2025-06-21 09:28:20,2025-06-21 09:12:00
301,2025-06-21 10:11:20,2025-06-21 09:57:20
302,2025-06-21 10:54:00,2025-06-21 10:38:40
348,2025-06-21 11:45:20,2025-06-21 11:28:40
527,2025-06-21 12:27:20,2025-06-21 12:11:20
585,2025-06-21 13:15:00,2025-06-21 12:58:40
53,2025-06-21 08:39:40,2025-06-21 08:23:20
59,2025-06-21 09:26:40,2025-06-21 09:10:40
125,2025-06-21 10:16:20,2025-06-21 10:00:00
196,2025-06-21 11:05:40,2025-06-21 10:48:00
336,2025-06-21 11:56:40,2025-06-21 11:38:40
361,2025-06-21 12:43:20,2025-06-21 12:26:00
386,2025-06-21 13:29:00,2025-06-21 13:13:40
443,2025-06-21 14:17:00,2025-06-21 13:59:00
451,2025-06-21 14:59:40,2025-06-21 14:43:20
689,2025-06-21 15:38:40,2025-06-21 15:24:40
321,2025-06-21 08:41:00,2025-06-21 08:26:00
497,2025-06-21 09:23:00,2025-06-21 09:07:00
602,2025-06-21 10:13:00,2025-06-21 09:54:00
82,2025-06-21 08:31:00,2025-06-21 08:15:00
104,2025-06-21 09:20:40,2025-06-21 09:02:20
148,2025-06-21 10:07:40,2025-06-21 09:48:40
162,2025-06-21 10:50:40,2025-06-21 10:34:40
226,2025-06-21 11:38:00,2025-06-21 11:19:20
521,2025-06-21 12:30:20,2025-06-21 12:11:40
578,2025-06-21 13:15:00,2025-06-21 12:58:40
20,2025-06-21 08:48:00,2025-06-21 08:32:00
158,2025-06-21 09:38:00,2025-06-21 09:20:00
261,2025-06-21 10:16:00,2025-06-21 10:02:00
272,2025-06-21 11:01:20,2025-06-21 10:44:40
290,2025-06-21 11:49:20,2025-06-21 11:32:20
418,2025-06-21 12:38:20,2025-06-21 12:21:20
613,2025-06-21 13:25:20,2025-06-21 13:08:20
645,2025-06-21 14:05:40,2025-06-21 13:51:00
187,2025-06-21 08:38:20,2025-06-21 08:21:40
541,2025-06-21 09:26:20,2025-06-21 09:09:20
595,2025-06-21 10:08:20,2025-06-21 09:54:20
639,2025-06-21 10:54:20,2025-06-21 10:37:20
71,2025-06-21 08:36:40,2025-06-21 08:20:20
134,2025-06-21 09:21:00,2025-06-21 09:05:20
236,2025-06-21 10:03:00,2025-06-21 09:48:00
269,2025-06-21 10:49:40,2025-06-21 10:31:20
289,2025-06-21 11:38:20,2025-06-21 11:20:00
450,2025-06-21 12:23:40,2025-06-21 12:07:00
666,2025-06-21 13:09:40,2025-06-21 12:54:40
35,2025-06-21 08:41:00,2025-06-21 08:25:00
58,2025-06-21 09:25:20,2025-06-21 09:08:40
152,2025-06-21 10:10:00,2025-06-21 09:54:40
193,2025-06-21 11:00:00,2025-06-21 10:43:00
281,2025-06-21 11:45:40,2025-06-21 11:29:20
303,2025-06-21 12:29:00,2025-06-21 12:12:20
335,2025-06-21 13:15:40,2025-06-21 12:59:20
391,2025-06-21 14:04:20,2025-06-21 13:48:00
633,2025-06-21 14:52:40,2025-06-21 14:35:00
649,2025-06-21 15:36:40,2025-06-21 15:20:40
22,2025-06-21 08:37:20,2025-06-21 08:19:40
233,2025-06-21 09:21:00,2025-06-21 09:03:40
263,2025-06-21 10:05:40,2025-06-21 09:50:20
545,2025-06-21 10:53:00,2025-06-21 10:36:20
657,2025-06-21 11:40:00,2025-06-21 11:23:00
660,2025-06-21 12:30:20,2025-06-21 12:11:40
697,2025-06-21 13:12:00,2025-06-21 12:57:40
164,2025-06-21 08:43:40,2025-06-21 08:28:20
166,2025-06-21 09:34:20,2025-06-21 09:17:00
230,2025-06-21 10:19:00,2025-06-21 10:02:40
324,2025-06-21 11:03:40,2025-06-21 10:47:20
417,2025-06-21 11:51:40,2025-06-21 11:35:40
476,2025-06-21 12:33:40,2025-06-21 12:17:40
614,2025-06-21 13:16:20,2025-06-21 13:01:00
29,2025-06-21 08:38:40,2025-06-21 08:22:20
297,2025-06-21 09:21:20,2025-06-21 09:06:00
516,2025-06-21 10:14:20,2025-06-21 09:55:20
568,2025-06-21 11:01:00,2025-06-21 10:44:40
32,2025-06-21 08:45:00,2025-06-21 08:28:00
105,2025-06-21 09:35:40,2025-06-21 09:18:20
172,2025-06-21 10:21:40,2025-06-21 10:03:40
262,2025-06-21 11:09:40,2025-06-21 10:53:40
271,2025-06-21 11:51:20,2025-06-21 11:36:00
441,2025-06-21 12:44:00,2025-06-21 12:25:40
581,2025-06-21 13:30:00,2025-06-21 13:15:00
677,2025-06-21 14:20:40,2025-06-21 14:03:20
138,2025-06-21 08:36:20,2025-06-21 08:19:40
354,2025-06-21 09:22:20,2025-06-21 09:05:20
393,2025-06-21 10:06:20,2025-06-21 09:52:20
407,2025-06-21 10:54:00,2025-06-21 10:36:40
495,2025-06-21 11:39:20,2025-06-21 11:20:40
536,2025-06-21 12:30:20,2025-06-21 12:13:20
572,2025-06-21 13:10:20,2025-06-21 12:55:20
640,2025-06-21 13:50:40,2025-06-21 13:35:00
708,2025-06-21 14:37:40,2025-06-21 14:18:40
609,2025-06-21 08:33:00,2025-06-21 08:19:00
66,2025-06-21 08:34:20,2025-06-21 08:18:40
210,2025-06-21 09:16:20,2025-06-21 09:00:20
211,2025-06-21 10:01:00,2025-06-21 09:43:40
509,2025-06-21 10:41:00,2025-06-21 10:26:00
549,2025-06-21 11:27:20,2025-06-21 11:10:40
94,2025-06-21 08:36:20,2025-06-21 08:19:40
81,2025-06-21 08:39:00,2025-06-21 08:22:00
316,2025-06-21 09:25:40,2025-06-21 09:09:20
458,2025-06-21 10:16:40,2025-06-21 09:58:40
473,2025-06-21 11:01:40,2025-06-21 10:45:40
206,2025-06-21 08:43:00,2025-06-21 08:28:00
273,2025-06-21 09:31:00,2025-06-21 09:16:00
277,2025-06-21 10:19:20,2025-06-21 10:00:40
347,2025-06-21 11:07:20,2025-06-21 10:48:20
517,2025-06-21 11:48:40,2025-06-21 11:34:00
209,2025-06-21 08:32:40,2025-06-21 08:16:20
526,2025-06-21 09:18:40,2025-06-21 09:03:40
706,2025-06-21 10:05:00,2025-06-21 09:47:20
101,2025-06-21 08:31:20,2025-06-21 08:16:40
169,2025-06-21 09:13:40,2025-06-21 08:57:00
240,2025-06-21 10:01:20,2025-06-21 09:43:00
264,2025-06-21 10:45:40,2025-06-21 10:29:00
287,2025-06-21 11:37:00,2025-06-21 11:20:20
293,2025-06-21 12:20:20,2025-06-21 12:04:40
306,2025-06-21 13:05:20,2025-06-21 12:49:20
351,2025-06-21 13:50:20,2025-06-21 13:35:20
430,2025-06-21 14:40:20,2025-06-21 14:22:20
478,2025-06-21 15:31:40,2025-06-21 15:13:00
533,2025-06-21 16:14:40,2025-06-21 15:57:40
552,2025-06-21 17:02:20,2025-06-21 16:45:00
116,2025-06-21 08:36:00,2025-06-21 08:20:00
257,2025-06-21 09:26:40,2025-06-21 09:09:20
392,2025-06-21 10:13:40,2025-06-21 09:56:40
669,2025-06-21 11:02:00,2025-06-21 10:43:20
33,2025-06-21 08:42:00,2025-06-21 08:25:00
48,2025-06-21 09:33:40,2025-06-21 09:15:20
55,2025-06-21 10:19:40,2025-06-21 10:03:40
88,2025-06-21 11:07:40,2025-06-21 10:50:40
145,2025-06-21 11:55:00,2025-06-21 11:39:20
213,2025-06-21 12:35:00,2025-06-21 12:21:00
217,2025-06-21 13:23:40,2025-06-21 13:06:20
228,2025-06-21 14:05:40,2025-06-21 13:50:40
379,2025-06-21 14:56:00,2025-06-21 14:39:20
641,2025-06-21 15:39:20,2025-06-21 15:24:40
675,2025-06-21 16:32:20,2025-06-21 16:14:20
161,2025-06-21 08:42:00,2025-06-21 08:28:00
690,2025-06-21 09:33:20,2025-06-21 09:15:40
61,2025-06-21 08:44:20,2025-06-21 08:26:40
223,2025-06-21 09:32:00,2025-06-21 09:16:40
380,2025-06-21 10:21:20,2025-06-21 10:04:40
383,2025-06-21 11:03:40,2025-06-21 10:48:00
534,2025-06-21 11:48:40,2025-06-21 11:33:40
711,2025-06-21 12:38:20,2025-06-21 12:20:00
360,2025-06-21 08:32:40,2025-06-21 08:18:20
461,2025-06-21 09:23:20,2025-06-21 09:05:00
487,2025-06-21 10:09:20,2025-06-21 09:51:20
24,2025-06-21 08:30:40,2025-06-21 08:15:20
30,2025-06-21 09:17:20,2025-06-21 09:00:00
67,2025-06-21 10:02:20,2025-06-21 09:46:20
136,2025-06-21 10:45:20,2025-06-21 10:28:20
182,2025-06-21 11:30:20,2025-06-21 11:14:20
216,2025-06-21 12:09:20,2025-06-21 11:55:20
222,2025-06-21 12:59:20,2025-06-21 12:42:20
470,2025-06-21 13:47:00,2025-06-21 13:29:40
694,2025-06-21 14:31:00,2025-06-21 14:13:00
700,2025-06-21 15:15:40,2025-06-21 15:01:20
416,2025-06-21 08:42:00,2025-06-21 08:27:00
436,2025-06-21 08:44:40,2025-06-21 08:29:20
471,2025-06-21 09:29:20,2025-06-21 09:11:00
596,2025-06-21 10:16:00,2025-06-21 09:59:40
685,2025-06-21 11:03:40,2025-06-21 10:46:20
1,2025-06-21 08:48:40,2025-06-21 08:31:20
40,2025-06-21 09:30:40,2025-06-21 09:15:40
286,2025-06-21 10:18:40,2025-06-21 10:01:40
512,2025-06-21 11:06:20,2025-06-21 10:49:00
612,2025-06-21 11:52:40,2025-06-21 11:38:00
681,2025-06-21 12:35:00,2025-06-21 12:20:20
74,2025-06-21 08:32:20,2025-06-21 08:16:40
75,2025-06-21 09:23:20,2025-06-21 09:06:20
98,2025-06-21 10:08:40,2025-06-21 09:51:00
178,2025-06-21 10:52:00,2025-06-21 10:34:20
181,2025-06-21 11:36:00,2025-06-21 11:22:00
389,2025-06-21 12:22:40,2025-06-21 12:07:20
459,2025-06-21 13:03:40,2025-06-21 12:48:40
504,2025-06-21 13:53:40,2025-06-21 13:36:40
580,2025-06-21 14:43:40,2025-06-21 14:26:40
153,2025-06-21 08:44:20,2025-06-21 08:29:40
341,2025-06-21 09:33:20,2025-06-21 09:15:20
406,2025-06-21 10:23:20,2025-06-21 10:05:20
698,2025-06-21 11:06:20,2025-06-21 10:50:20
37,2025-06-21 08:49:20,2025-06-21 08:30:40
190,2025-06-21 09:30:20,2025-06-21 09:14:20
519,2025-06-21 10:16:20,2025-06-21 10:00:20
598,2025-06-21 11:06:00,2025-06-21 10:48:40
652,2025-06-21 11:53:40,2025-06-21 11:35:20
276,2025-06-21 08:44:40,2025-06-21 08:28:20
329,2025-06-21 09:26:20,2025-06-21 09:12:00
357,2025-06-21 10:13:20,2025-06-21 09:58:20
469,2025-06-21 10:55:20,2025-06-21 10:41:20
503,2025-06-21 11:42:00,2025-06-21 11:26:40
7,2025-06-21 08:49:20,2025-06-21 08:31:40
73,2025-06-21 09:33:40,2025-06-21 09:18:00
349,2025-06-21 10:14:00,2025-06-21 09:58:20
505,2025-06-21 11:04:40,2025-06-21 10:46:20
654,2025-06-21 11:46:40,2025-06-21 11:29:40
21,2025-06-21 08:43:00,2025-06-21 08:26:00
60,2025-06-21 09:26:20,2025-06-21 09:09:40
189,2025-06-21 10:12:20,2025-06-21 09:57:20
256,2025-06-21 10:55:40,2025-06-21 10:38:00
295,2025-06-21 11:46:40,2025-06-21 11:29:40
475,2025-06-21 12:32:00,2025-06-21 12:14:20
540,2025-06-21 13:19:40,2025-06-21 13:02:20
565,2025-06-21 14:07:00,2025-06-21 13:51:20
587,2025-06-21 14:49:00,2025-06-21 14:34:00
610,2025-06-21 15:40:40,2025-06-21 15:23:20
83,2025-06-21 08:40:00,2025-06-21 08:23:00
221,2025-06-21 09:22:00,2025-06-21 09:08:00
251,2025-06-21 10:05:40,2025-06-21 09:50:20
483,2025-06-21 10:52:20,2025-06-21 10:36:00
97,2025-06-21 08:33:20,2025-06-21 08:16:40
234,2025-06-21 09:17:00,2025-06-21 09:00:40
247,2025-06-21 10:06:20,2025-06-21 09:49:40
444,2025-06-21 10:47:40,2025-06-21 10:32:00
463,2025-06-21 08:49:00,2025-06-21 08:31:00
198,2025-06-21 08:44:20,2025-06-21 08:28:40
231,2025-06-21 09:37:20,2025-06-21 09:18:20
457,2025-06-21 10:22:40,2025-06-21 10:07:00
498,2025-06-21 11:09:40,2025-06-21 10:51:40
102,2025-06-21 08:48:40,2025-06-21 08:31:20
259,2025-06-21 09:37:40,2025-06-21 09:19:40
560,2025-06-21 10:22:00,2025-06-21 10:06:20
107,2025-06-21 08:37:40,2025-06-21 08:21:20
160,2025-06-21 09:21:40,2025-06-21 09:05:40
307,2025-06-21 10:02:40,2025-06-21 09:47:40
338,2025-06-21 10:44:40,2025-06-21 10:29:40
429,2025-06-21 11:31:40,2025-06-21 11:14:40
523,2025-06-21 12:18:00,2025-06-21 12:00:20
705,2025-06-21 13:02:40,2025-06-21 12:46:20
57,2025-06-21 08:38:40,2025-06-21 08:24:20
227,2025-06-21 09:20:00,2025-06-21 09:04:20
532,2025-06-21 10:04:00,2025-06-21 09:48:00
621,2025-06-21 10:46:00,2025-06-21 10:29:00
647,2025-06-21 11:33:20,2025-06-21 11:15:40
192,2025-06-21 08:36:40,2025-06-21 08:20:20
202,2025-06-21 09:24:20,2025-06-21 09:06:00
385,2025-06-21 10:08:40,2025-06-21 09:52:00
466,2025-06-21 10:52:20,2025-06-21 10:36:00
494,2025-06-21 11:35:20,2025-06-21 11:20:20
599,2025-06-21 12:18:20,2025-06-21 12:02:20
643,2025-06-21 13:09:40,2025-06-21 12:53:00
676,2025-06-21 13:55:20,2025-06-21 13:38:00
78,2025-06-21 08:38:00,2025-06-21 08:23:00
424,2025-06-21 09:23:20,2025-06-21 09:07:40
477,2025-06-21 10:12:20,2025-06-21 09:55:20
680,2025-06-21 10:57:40,2025-06-21 10:42:00
701,2025-06-21 11:41:00,2025-06-21 11:25:20
308,2025-06-21 08:46:40,2025-06-21 08:30:20
320,2025-06-21 09:36:00,2025-06-21 09:19:20
425,2025-06-21 10:23:00,2025-06-21 10:04:00
520,2025-06-21 11:11:00,2025-06-21 10:53:00
620,2025-06-21 11:59:20,2025-06-21 11:42:40
629,2025-06-21 12:45:00,2025-06-21 12:30:40
707,2025-06-21 13:32:20,2025-06-21 13:15:40
310,2025-06-21 08:33:20,2025-06-21 08:17:40
373,2025-06-21 09:22:00,2025-06-21 09:03:40
695,2025-06-21 10:06:40,2025-06-21 09:49:20
64,2025-06-21 08:37:00,2025-06-21 08:21:00
180,2025-06-21 09:24:40,2025-06-21 09:09:20
268,2025-06-21 10:11:40,2025-06-21 09:54:40
405,2025-06-21 10:57:00,2025-06-21 10:39:20
445,2025-06-21 11:42:00,2025-06-21 11:28:00
601,2025-06-21 12:22:40,2025-06-21 12:08:20
38,2025-06-21 08:28:40,2025-06-21 08:14:20
484,2025-06-21 09:12:40,2025-06-21 08:55:40
492,2025-06-21 09:59:00,2025-06-21 09:41:20
559,2025-06-21 10:44:40,2025-06-21 10:29:20
570,2025-06-21 11:28:00,2025-06-21 11:10:20
593,2025-06-21 12:14:00,2025-06-21 11:59:00
667,2025-06-21 13:05:00,2025-06-21 12:46:00
11,2025-06-21 08:46:00,2025-06-21 08:29:00
472,2025-06-21 09:29:20,2025-06-21 09:13:40
537,2025-06-21 10:16:40,2025-06-21 09:58:00
550,2025-06-21 11:03:00,2025-06-21 10:45:20
141,2025-06-21 08:44:40,2025-06-21 08:26:20
403,2025-06-21 09:29:00,2025-06-21 09:13:20
490,2025-06-21 10:15:20,2025-06-21 10:00:40
631,2025-06-21 10:55:40,2025-06-21 10:40:00
672,2025-06-21 11:41:00,2025-06-21 11:24:20
6,2025-06-21 08:35:40,2025-06-21 08:20:20
553,2025-06-21 09:22:20,2025-06-21 09:07:00
584,2025-06-21 10:02:20,2025-06-21 09:48:20
15,2025-06-21 08:46:40,2025-06-21 08:29:20
137,2025-06-21 09:30:40,2025-06-21 09:13:40
176,2025-06-21 10:14:00,2025-06-21 09:57:20
604,2025-06-21 11:02:00,2025-06-21 10:43:00
646,2025-06-21 11:42:20,2025-06-21 11:27:40
52,2025-06-21 08:51:40,2025-06-21 08:33:20
611,2025-06-21 09:37:00,2025-06-21 09:20:20
658,2025-06-21 10:26:20,2025-06-21 10:09:40
28,2025-06-21 08:44:20,2025-06-21 08:27:40
95,2025-06-21 09:33:00,2025-06-21 09:16:40
109,2025-06-21 10:17:00,2025-06-21 10:00:00
246,2025-06-21 11:05:40,2025-06-21 10:48:20
661,2025-06-21 11:54:40,2025-06-21 11:36:40
144,2025-06-21 08:46:00,2025-06-21 08:28:00
179,2025-06-21 09:33:40,2025-06-21 09:16:20
215,2025-06-21 10:20:20,2025-06-21 10:05:00
267,2025-06-21 11:12:20,2025-06-21 10:53:20
280,2025-06-21 11:54:00,2025-06-21 11:38:40
325,2025-06-21 12:38:20,2025-06-21 12:23:40
493,2025-06-21 13:24:40,2025-06-21 13:08:00
575,2025-06-21 14:09:40,2025-06-21 13:53:40
275,2025-06-21 08:33:40,2025-06-21 08:17:20
367,2025-06-21 09:15:40,2025-06-21 09:00:40
563,2025-06-21 10:01:20,2025-06-21 09:45:00
692,2025-06-21 10:54:40,2025-06-21 10:36:00
25,2025-06-21 08:37:20,2025-06-21 08:19:40
70,2025-06-21 09:29:20,2025-06-21 09:11:20
171,2025-06-21 10:14:00,2025-06-21 09:57:40
39,2025-06-21 08:34:00,2025-06-21 08:17:00
43,2025-06-21 09:25:40,2025-06-21 09:08:20
49,2025-06-21 10:17:00,2025-06-21 09:59:20
173,2025-06-21 11:05:20,2025-06-21 10:46:40
298,2025-06-21 11:45:00,2025-06-21 11:29:40
353,2025-06-21 12:32:00,2025-06-21 12:14:00
369,2025-06-21 13:12:00,2025-06-21 12:57:00
446,2025-06-21 13:57:40,2025-06-21 13:40:20
619,2025-06-21 14:45:40,2025-06-21 14:28:40
622,2025-06-21 15:32:20,2025-06-21 15:17:00
671,2025-06-21 16:25:20,2025-06-21 16:07:20
696,2025-06-21 17:11:40,2025-06-21 16:55:00
121,2025-06-21 08:32:00,2025-06-21 08:18:00
186,2025-06-21 09:19:00,2025-06-21 09:02:00
212,2025-06-21 10:00:40,2025-06-21 09:46:20
245,2025-06-21 10:50:00,2025-06-21 10:33:20
322,2025-06-21 11:35:00,2025-06-21 11:18:00
432,2025-06-21 12:28:20,2025-06-21 12:09:40
